1.7381 1.5653 1.185 0.0
1.6452 1.5011 1.128 0.0
1.6127 1.4793 1.1092 0.0
1.5822 1.4593 1.0923 0.0
1.5194 1.4193 1.3474 0.0
1.4566 1.3811 1.2993 0.0
1.4566 1.3811 1.2993 0.0
1.3941 1.3449 1.2527 0.0
1.3317 2.0082 1.2078 22.0
1.2993 1.9896 1.1852 22.0
1.2719 1.9677 1.17 22.0
1.2198 1.9257 1.1432 22.0
1.5806 1.2025 1.1742 0.0
1.5806 1.2025 1.1742 0.0
1.4991 1.8348 1.1043 22.0
1.4685 1.8159 1.078 22.0
1.4147 1.7731 1.0385 22.0
1.3905 1.7536 1.0214 22.0
1.3461 1.0581 0.9914 0.0
1.325 1.0435 0.9778 0.0
1.275 1.6641 0.9434 22.0
1.2494 1.6463 0.9264 22.0
1.2055 1.6054 0.9051 22.0
1.6897 1.5859 0.8964 0.0
1.6496 1.5495 1.1492 0.0
1.6264 1.5322 1.1277 0.0
1.5749 1.4944 1.0803 0.0
1.5486 1.4754 1.0563 0.0
1.5213 1.456 1.0315 0.0
1.4638 1.4159 0.9799 0.0
1.4029 1.3749 0.926 0.0
1.3722 1.3549 0.8994 0.0
1.3421 1.3357 0.8735 0.0
1.2819 1.2986 0.823 22.0
1.2235 1.2646 0.7756 22.0
1.7087 1.2427 0.758 0.0
1.6833 1.2226 0.7434 0.0
1.6307 1.1861 0.7132 0.0
1.5708 1.7401 0.6793 22.0
1.5708 1.7401 0.6793 22.0
2.1009 1.692 1.0265 0.0
2.0508 1.6441 0.9923 0.0
2.0221 1.6219 0.9708 0.0
1.9931 1.5996 0.9494 0.0
1.9298 1.5518 0.9046 0.0
1.8999 1.5297 0.8843 0.0
1.8381 1.4849 0.8444 0.0
1.7766 1.4417 0.8078 0.0
1.7766 1.4417 0.8078 0.0
1.7155 1.4003 1.1811 0.0
1.6544 1.3606 1.1309 0.0
1.5936 1.3228 1.0822 0.0
1.5936 1.3228 1.0822 0.0
1.5331 1.2872 1.0353 0.0
2.0875 1.8057 0.9904 0.0
2.0251 1.7602 0.9488 0.0
2.0251 1.7602 0.9488 0.0
1.9613 1.7147 0.9089 0.0
1.9282 1.6917 0.8894 0.0
1.8674 1.6502 0.8558 0.0
1.807 1.6103 1.2139 0.0
1.7747 1.5894 1.1848 0.0
1.7449 1.5706 1.1581 0.0
1.6831 1.5327 1.1033 0.0
1.6526 1.5146 1.0766 0.0
1.5883 1.4779 1.0211 0.0
1.5285 1.9959 0.9707 22.0
1.4967 1.9725 0.9443 22.0
1.47 1.9466 0.9252 22.0
2.0602 1.3688 0.8935 0.0
2.0154 1.332 0.8713 0.0
2.0154 1.332 0.8713 0.0
1.9584 1.8048 0.8374 0.0
1.8995 1.7579 0.8055 0.0
1.8376 1.7095 1.2204 0.0
1.8376 1.7095 1.2204 0.0
1.7442 1.6384 1.1377 0.0
1.7442 1.6384 1.1377 0.0
1.6546 1.5725 1.0607 0.0
1.6245 1.551 1.0353 0.0
1.5952 1.5304 1.011 0.0
1.5348 1.4888 0.9619 0.0
2.1265 1.4503 0.9164 0.0
2.1265 1.4503 0.9164 0.0
2.0651 1.4133 0.8728 0.0
2.0325 1.3944 0.8507 0.0
1.969 1.8597 0.8098 0.0
1.9062 1.8107 0.7727 0.0
1.8751 1.7868 0.7557 0.0
1.8438 1.763 1.2138 0.0
1.7812 1.7161 1.1571 0.0
1.7197 1.6711 1.1023 0.0
1.7197 1.6711 1.1023 0.0
1.6587 1.6276 1.0487 0.0
1.6278 1.6061 1.0221 0.0
1.5682 1.5655 0.9714 0.0
1.5074 1.5255 0.921 22.0
1.4469 1.4872 0.8726 22.0
2.0761 1.464 0.8559 0.0
2.0514 1.4424 0.8424 0.0
2.0009 1.4035 0.8139 0.0
1.9415 1.3664 0.7794 0.0
1.9415 1.3664 0.7794 0.0
1.8806 1.3302 1.2442 0.0
1.82 1.7541 1.19 0.0
1.761 1.7052 1.138 0.0
1.761 1.7052 1.138 0.0
2.3679 1.6562 1.0861 0.0
2.337 1.6324 1.061 0.0
2.2732 1.5841 1.0105 0.0
2.2123 1.5392 0.9639 0.0
2.181 1.5166 0.9407 0.0
2.1504 1.4948 0.9185 0.0
2.089 1.4522 0.8759 0.0
2.028 1.4114 0.8363 0.0
1.9975 1.3916 0.8176 0.0
1.9674 1.3726 0.8 0.0
1.9369 1.3537 0.7831 0.0
1.878 1.3187 1.2439 0.0
1.8179 1.7695 1.1903 0.0
2.0061 1.7336 1.1379 0.0
1.973 1.7157 1.1112 0.0
1.9422 2.1851 1.0868 22.0
1.8783 2.1492 1.0371 22.0
1.8248 2.1054 1.0052 22.0
1.8005 1.606 0.9927 0.0
1.779 1.5869 0.9829 0.0
1.7326 1.5519 0.9599 0.0
1.6787 1.9896 1.4741 22.0
1.6787 1.9896 1.4741 22.0
1.933 1.9486 1.4325 22.0
1.9073 1.4643 1.417 0.0
1.861 1.4234 1.3924 0.0
1.8066 1.3925 1.3563 0.0
1.7776 1.825 1.3376 22.0
1.7489 1.8062 1.3195 22.0
1.6942 1.7639 1.2906 22.0
2.0039 1.7169 1.3875 0.0
2.0039 1.7169 1.3875 0.0
1.9532 1.6744 1.354 0.0
1.924 1.6546 1.3329 0.0
1.8657 1.6159 1.292 0.0
1.8058 1.5775 1.2516 0.0
1.7447 1.54 1.2122 0.0
1.7133 1.5213 1.1928 0.0
1.684 1.5044 1.1752 0.0
1.6242 1.8926 1.141 22.0
1.5929 1.8714 1.1241 22.0
1.9233 1.8282 1.2422 0.0
1.8731 1.7795 1.2125 0.0
1.8437 1.7592 1.1917 0.0
1.8149 1.7395 1.1717 0.0
1.7534 1.6985 1.1305 0.0
1.6922 1.6591 1.0917 0.0
1.6616 1.6399 1.0731 0.0
1.6315 1.6214 1.0555 0.0
1.5725 1.5863 1.0229 22.0
1.9207 1.9521 1.1776 22.0
1.9207 1.9521 1.1776 22.0
1.8662 1.5071 1.1428 0.0
1.8185 1.4612 1.1177 0.0
1.79 1.444 1.0987 0.0
2.1961 1.4275 1.0805 0.0
2.1646 1.7819 1.0615 0.0
2.1033 1.7386 1.0265 0.0
2.0409 1.6959 1.2437 0.0
1.9789 1.6548 1.1939 0.0
1.9467 1.634 1.1686 0.0
1.9168 1.615 1.1454 0.0
1.8548 1.5769 1.0986 0.0
1.7918 1.5399 1.0529 0.0
1.7618 1.5229 1.0318 0.0
1.7321 1.8731 1.0115 22.0
1.671 1.8298 0.9715 22.0
2.8695 1.7783 0.9516 0.0
2.8695 1.7783 0.9516 0.0
2.3908 1.7301 1.1922 0.0
2.3316 1.6869 1.1464 0.0
2.3001 1.6644 1.1226 0.0
2.681 1.6439 1.1009 0.0
2.6163 1.6023 1.0575 0.0
2.5534 1.5633 1.0175 0.0
2.5201 1.5434 0.9973 0.0
2.489 1.5252 0.9791 0.0
2.4264 1.4899 0.9446 0.0
2.3619 1.7942 1.1972 0.0
2.3619 1.7942 1.1972 0.0
2.2993 1.751 1.1489 0.0
2.2365 1.7088 1.102 0.0
2.1722 1.667 1.0557 0.0
2.1722 1.667 1.0557 0.0
2.0763 1.6074 0.9906 0.0
2.0763 1.6074 0.9906 0.0
2.0137 1.5705 0.9511 0.0
1.951 1.5354 0.9142 0.0
1.9187 1.5789 0.8964 0.0
1.8885 1.5529 0.8806 0.0
1.826 1.4996 1.5193 0.0
1.7634 1.4471 1.4812 0.0
1.7309 1.4203 1.4622 0.0
1.7008 1.3955 1.445 0.0
1.6384 1.345 1.4108 0.0
1.576 1.2956 2.0508 -22.0
1.576 1.2956 2.0508 -22.0
1.4929 1.238 1.9888 -22.0
1.4675 1.2226 1.3083 0.0
1.9268 1.2093 1.2918 0.0
1.9013 1.197 1.2756 0.0
1.8444 1.1656 1.8911 -22.0
1.7825 1.3158 1.8518 -22.0
1.7276 1.2719 1.8064 -22.0
1.7021 1.2522 1.7847 -22.0
1.68 1.2355 1.7656 -22.0
1.6377 1.2049 1.1201 0.0
2.1765 1.1804 1.0936 0.0
2.1765 1.1804 1.0936 0.0
2.1011 1.1299 1.6385 0.0
2.1011 1.1299 1.6385 0.0
2.0453 1.0945 1.599 0.0
1.9866 1.0594 1.5586 0.0
1.9551 1.0413 1.5373 0.0
1.9237 1.0241 1.5166 0.0
1.8611 1.3129 1.4763 0.0
1.7986 1.2575 1.4378 0.0
1.7673 1.2299 1.4192 0.0
1.7365 1.203 1.4013 0.0
1.6756 1.1505 1.3674 0.0
1.614 1.0983 1.9187 -22.0
1.614 1.0983 1.9187 -22.0
1.557 1.0537 1.8725 -22.0
1.5098 1.0216 1.2645 0.0
2.08 0.9973 1.2308 0.0
2.08 0.9973 1.2308 0.0
2.0251 0.9628 1.7414 0.0
1.9957 0.9452 1.7191 0.0
1.937 0.912 1.6753 0.0
1.8738 1.2815 1.6293 0.0
1.8419 1.253 1.6066 0.0
1.8121 1.2265 1.5856 0.0
1.7506 1.1724 1.5434 0.0
1.6891 1.1193 1.5027 0.0
1.6575 1.0923 1.4822 0.0
1.6279 1.0674 1.4636 0.0
1.5669 1.0169 1.4263 0.0
1.5061 0.9681 1.3911 0.0
1.5061 0.9681 1.3911 0.0
1.4103 0.8947 1.8663 -22.0
1.3799 0.8725 1.8431 -22.0
2.2234 0.8589 1.8188 0.0
2.1689 0.8378 1.7716 0.0
2.1394 1.2876 1.7489 0.0
2.1103 1.2615 1.7267 0.0
2.0482 1.2065 1.6803 0.0
1.9862 1.1523 1.635 0.0
1.9552 1.1256 1.6128 0.0
1.9245 1.0995 1.5911 0.0
1.8645 1.0491 1.5497 0.0
1.8029 0.9987 1.5085 0.0
1.7722 0.9741 1.4886 0.0
1.742 0.9504 1.4695 0.0
1.6827 0.9051 1.433 0.0
1.6523 0.8826 1.4149 0.0
1.5935 0.8408 1.3813 0.0
1.5338 0.801 1.3552 0.0
1.5027 0.7815 1.3297 0.0
1.474 0.7642 1.3064 0.0
1.4147 1.2046 1.2589 0.0
1.6752 1.1845 1.235 0.0
1.6103 1.1465 1.1891 0.0
1.5785 1.1289 1.1673 0.0
1.5469 1.5894 1.146 22.0
1.5164 1.5708 1.126 22.0
1.4577 1.5297 1.094 22.0
1.4067 1.484 1.1484 22.0
1.3633 1.4399 1.1179 22.0
1.3438 0.9625 1.1055 0.0
1.6796 0.9439 1.0955 0.0
1.6351 0.9113 1.0704 0.0
1.6094 1.3403 1.0535 0.0
1.5557 1.3039 1.0193 0.0
1.4986 1.2667 0.9851 0.0
1.4675 1.2471 0.9674 0.0
1.4368 1.2282 0.9507 0.0
1.3754 1.1921 1.0577 0.0
1.3156 2.9734 1.0068 22.0
1.3156 2.9734 1.0068 22.0
1.2377 2.89 0.9483 22.0
1.6064 2.8617 0.9343 22.0
1.5832 1.0628 0.9231 0.0
1.5402 1.0225 0.9065 0.0
1.5137 1.0076 0.8911 0.0
1.4888 3.2949 0.8772 22.0
1.4337 3.2438 1.0666 22.0
1.8128 3.189 1.0312 22.0
1.789 3.0209 1.0163 22.0
1.7677 2.2961 1.0038 22.0
1.7279 1.5537 0.9837 0.0
1.9943 1.513 0.9689 0.0
1.9688 1.4987 0.955 0.0
1.9435 1.4848 0.9418 0.0
1.8904 2.1555 1.2016 22.0
1.8338 2.1242 1.1583 22.0
1.8073 2.1037 1.1425 22.0
1.7819 2.0831 1.1286 22.0
1.7334 1.3501 1.1056 0.0
1.7104 1.3299 1.0966 0.0
1.6661 1.2975 1.0767 0.0
1.6158 1.9508 1.385 22.0
1.5888 1.9338 1.3645 22.0
1.5663 1.9136 1.3507 22.0
1.9706 1.8721 1.327 0.0
1.9228 1.1641 1.3085 0.0
1.9228 1.1641 1.3085 0.0
1.872 1.7963 1.2808 0.0
1.8164 1.7606 1.2522 0.0
1.7867 1.742 1.3646 0.0
1.727 1.7056 1.3129 0.0
1.6644 1.6689 1.2595 22.0
1.6321 1.6506 1.2322 22.0
1.6037 1.6277 1.2117 22.0
1.5488 1.5799 1.175 22.0
1.5223 1.5552 1.1589 22.0
1.498 1.5314 1.1451 22.0
1.9889 1.4829 1.1217 0.0
1.9375 1.4353 1.1043 0.0
1.9115 1.4178 1.3866 0.0
1.887 1.4015 1.365 0.0
1.8353 1.3681 1.3199 0.0
1.7779 1.3324 1.2705 0.0
1.7779 1.3324 1.2705 0.0
1.7183 1.2972 1.22 0.0
1.6585 1.8649 1.1704 22.0
1.6281 1.8425 1.1456 22.0
1.5713 1.7946 1.103 22.0
2.1163 1.7423 1.0712 0.0
2.1163 1.7423 1.0712 0.0
2.0613 1.6947 1.0404 0.0
2.0031 1.6509 1.0059 0.0
1.9429 1.6066 0.9728 0.0
1.9429 1.6066 0.9728 0.0
1.8817 1.5627 1.3092 0.0
1.8206 1.5202 1.2553 0.0
1.7899 1.4993 1.2284 0.0
1.7597 1.4792 1.2022 0.0
1.7303 1.4599 1.1769 0.0
1.6701 1.4217 1.1259 0.0
1.6103 1.3854 1.0764 0.0
1.5793 1.3672 1.0511 0.0
1.5166 2.3761 1.0013 22.0
1.4563 2.3324 0.955 22.0
2.0508 2.3056 0.9383 22.0
2.0228 2.2799 0.924 22.0
1.9675 1.7117 0.8997 0.0
1.9153 1.1777 1.3126 0.0
1.9153 1.1777 1.3126 0.0
1.8881 1.653 1.2888 0.0
2.0498 1.6207 1.2414 0.0
1.9902 2.0642 1.1942 22.0
1.928 2.0186 1.1463 22.0
1.928 2.0186 1.1463 22.0
1.8437 1.9395 1.0963 22.0
1.8166 1.9132 1.082 22.0
1.7924 1.4608 1.0699 0.0
2.0307 1.4244 1.5671 0.0
1.9793 1.7984 1.5275 0.0
1.953 1.7772 1.5076 0.0
1.9258 1.7554 1.4872 0.0
1.8675 1.7092 1.4442 0.0
1.8056 1.6612 1.3999 0.0
1.7746 1.6374 1.3782 0.0
1.7442 1.6143 1.3573 0.0
1.6807 1.5671 1.315 0.0
1.6208 1.5237 1.2768 0.0
1.6208 1.5237 1.2768 0.0
1.5596 1.4805 1.2396 0.0
1.4973 1.438 1.204 0.0
1.465 1.4166 1.1864 0.0
1.4349 1.397 1.1706 0.0
1.4044 1.3776 1.1847 0.0
1.3438 1.3403 1.1348 0.0
1.2846 1.3058 1.0872 22.0
1.224 1.7424 1.0398 22.0
1.1959 1.7174 1.0215 22.0
1.8345 1.2092 0.9904 0.0
2.1368 1.1886 0.9762 0.0
2.1089 1.6286 0.9609 0.0
2.0789 1.609 0.9452 0.0
2.0158 1.5691 1.0142 0.0
1.9537 1.5314 0.962 0.0
1.9218 1.5127 0.9357 0.0
1.8605 1.4782 0.8863 0.0
1.7982 1.8935 0.8379 22.0
1.7982 1.8935 0.8379 22.0
1.7091 1.8246 0.7803 22.0
1.7091 1.8246 0.7803 22.0
1.9946 1.3295 1.3571 0.0
1.9946 1.3295 1.3571 0.0
1.9423 1.2977 1.3199 0.0
1.8864 1.6783 1.2803 0.0
1.8567 1.6579 1.2598 0.0
1.8273 1.6381 1.24 0.0
1.7668 1.5983 1.2007 0.0
1.7064 1.56 1.1634 0.0
1.6752 1.5409 1.1451 0.0
1.6462 1.5236 1.1287 0.0
1.76 2.5895 1.2685 22.0
1.6952 2.5513 1.2186 22.0
1.6643 2.5283 1.1997 22.0
1.6362 2.5073 1.1831 22.0
1.5795 1.3808 1.1514 0.0
1.5522 1.3635 1.137 0.0
1.4997 1.3326 1.1097 0.0
1.4439 2.0058 1.3265 22.0
1.4439 2.0058 1.3265 22.0
1.3883 1.9708 1.2869 22.0
1.3384 1.9337 1.2559 22.0
1.3146 1.916 1.2418 22.0
1.293 1.2036 1.2294 0.0
1.717 1.1756 1.2072 0.0
1.6695 1.8389 1.2073 22.0
1.6427 1.8223 1.1821 22.0
1.6215 1.8041 1.1628 22.0
2.0572 1.7691 1.1272 0.0
2.4405 1.0585 1.0939 0.0
2.4155 1.7185 1.0741 0.0
2.3907 1.7028 1.0547 0.0
2.3372 1.6696 1.0138 0.0
2.28 1.6354 0.9713 0.0
2.28 1.6354 0.9713 0.0
2.2213 1.6017 0.9295 0.0
2.1571 1.5665 0.886 0.0
2.0945 1.7862 0.8462 0.0
2.0945 1.7862 0.8462 0.0
2.0307 1.7413 0.8088 0.0
1.9679 1.6982 0.7756 0.0
1.9043 1.656 1.096 0.0
1.9043 1.656 1.096 0.0
1.8394 1.6143 1.0479 0.0
1.7775 1.5761 1.0039 0.0
1.7457 1.5571 0.982 0.0
1.684 1.5215 0.9414 0.0
1.6513 1.5034 0.9209 0.0
1.621 1.7516 0.9025 22.0
1.5579 1.7052 0.8666 22.0
1.5045 1.6553 1.2068 22.0
1.4796 1.3972 1.1911 0.0
1.4573 1.3805 1.1775 0.0
1.9049 1.3496 1.1493 0.0
2.345 1.5224 1.1156 0.0
2.3155 1.4989 1.0988 0.0
2.2865 1.476 1.0829 0.0
2.2265 1.4294 1.2435 0.0
2.9448 1.4063 1.2146 0.0
2.8815 1.3625 1.1591 0.0
2.8495 1.341 1.1314 0.0
2.8174 1.3198 1.1038 0.0
2.7535 1.2791 1.0497 0.0
2.6899 1.2407 0.9973 0.0
2.6579 1.2222 0.9713 0.0
2.6263 1.2045 0.9462 0.0
2.5642 1.8152 0.898 0.0
2.5009 1.7731 0.8509 0.0
2.4691 1.7524 0.8281 0.0
2.4377 1.7323 0.8062 0.0
2.3746 1.6931 0.7643 0.0
2.3117 1.6555 0.7259 0.0
2.3117 1.6555 0.7259 0.0
2.2489 1.6196 0.6913 0.0
2.1877 1.7877 1.0573 0.0
2.1251 1.7415 1.0116 0.0
2.1251 1.7415 1.0116 0.0
2.0628 1.6966 0.9681 0.0
2.0315 1.6745 0.9471 0.0
1.9707 1.6323 0.9081 0.0
1.9087 1.5907 0.8712 0.0
1.878 1.5707 0.8541 0.0
1.8482 1.5515 0.8382 0.0
1.7864 1.513 1.1973 0.0
1.7247 1.4763 1.1534 0.0
1.6927 1.4579 1.1313 0.0
1.663 1.4413 1.1113 0.0
1.6016 1.6057 1.0715 22.0
1.5697 1.5813 1.0518 22.0
1.5126 1.5354 1.0243 22.0
1.457 1.4878 2.0938 0.0
1.457 1.4878 2.0938 0.0
1.3758 1.4225 2.0539 0.0
1.3458 1.3996 2.0383 0.0
1.3156 1.3768 2.4328 0.0
1.253 1.3305 2.3948 0.0
1.1907 1.2859 2.3581 0.0
1.1584 1.2634 2.3394 0.0
1.1284 1.2429 2.3224 0.0
1.0664 1.2019 2.2879 0.0
1.0343 1.1814 2.2706 0.0
0.9727 1.1436 3.3381 0.0
0.913 1.1091 3.3036 0.0
0.913 1.1091 3.3036 0.0
0.8523 7.9103 3.2693 0.0
0.7926 7.8505 3.236 0.0
1.1695 0.7628 3.2196 -22.0
1.1067 0.7056 3.5906 -22.0
1.0785 0.6828 3.1677 -22.0
1.0518 0.6623 3.1467 -22.0
1.0257 0.6433 3.1246 -22.0
0.9813 0.6146 3.0828 -22.0
0.9418 0.5941 1.9804 -22.0
1.3458 0.5821 1.9415 -22.0
1.3242 0.8911 1.919 -22.0
1.3056 0.8768 1.8983 -22.0
1.6447 0.8506 1.8543 -22.0
1.6191 0.8384 1.8299 -22.0
1.571 0.8192 1.782 -22.0
1.5221 0.8053 1.7303 -22.0
1.4977 0.8007 1.7033 -22.0
1.4738 1.1603 1.6761 -22.0
1.4262 1.1374 1.6193 -22.0
1.3799 1.119 1.5602 -22.0
1.3799 1.119 1.5602 -22.0
2.3217 1.1057 1.4987 0.0
2.8331 1.2922 1.4351 0.0
2.8331 1.2922 1.4351 0.0
2.7605 1.2268 1.3776 0.0
2.7336 1.2029 1.3567 0.0
2.707 1.1794 1.3364 0.0
2.6783 1.1543 1.3147 0.0
2.6161 1.1007 1.2689 0.0
2.5563 1.0504 1.2265 0.0
2.4957 1.0009 1.1855 0.0
2.4957 1.0009 1.1855 0.0
2.8336 0.9538 1.1471 0.0
2.7712 0.9086 1.111 0.0
2.7089 0.866 1.0776 0.0
2.7089 0.866 1.0776 0.0
2.6466 0.8262 1.6671 0.0
2.5845 0.7898 1.625 0.0
2.5239 1.1662 1.5855 0.0
2.5239 1.1662 1.5855 0.0
2.4628 1.1212 1.5471 0.0
2.4009 1.0775 1.51 0.0
2.3705 1.0568 1.4924 0.0
2.3408 1.0372 1.4758 0.0
2.3091 1.0168 1.4585 0.0
2.2501 0.9808 1.5958 0.0
2.1904 1.358 1.5503 0.0
2.1317 1.3145 1.5068 0.0
2.1317 1.3145 1.5068 0.0
2.2445 1.2728 1.4648 0.0
2.1817 1.2328 1.4244 0.0
2.1182 1.1945 1.3852 0.0
2.1182 1.1945 1.3852 0.0
2.023 1.1412 1.3301 0.0
1.9911 2.8481 1.3127 22.0
1.9595 2.8187 1.2959 22.0
1.899 3.335 1.4518 22.0
1.8701 3.3062 1.434 22.0
1.8434 3.2794 1.4181 22.0
1.7918 1.708 1.3887 0.0
1.7446 1.6778 1.3633 0.0
1.7195 1.6633 1.3495 0.0
1.6946 1.6493 1.3362 0.0
1.6413 2.3204 1.5603 22.0
1.6128 2.3042 1.5389 22.0
1.5595 2.2685 1.5025 22.0
1.8458 2.2313 1.4757 22.0
1.8458 2.2313 1.4757 22.0
1.7721 1.4903 1.4528 0.0
1.75 1.4762 1.4348 0.0
1.7261 1.4628 1.4148 0.0
1.7013 1.4493 1.3942 0.0
